대시보드품목,조회HS,국가코드,국가,비교기간,2025_YTD_USD,2026_YTD_USD,2025_YTD_bn,2026_YTD_bn,YTD_YoY_%,YTD_증감액_bn,YTD_품목총수출_USD,YTD_품목수출대비_비중_%
반도체 제조장비,8486,CO,콜롬비아,1-7월,0,0,0.0,0.0,,0.0,6252020128,0.0
반도체 제조장비,8486,KW,쿠웨이트,1-7월,0,0,0.0,0.0,,0.0,6252020128,0.0
반도체 제조장비,8486,HR,크로아티아,1-7월,821798,318550,0.000821798,0.00031855,-61.237433043156585,-0.000503248,6252020128,0.005095153142155719
반도체 제조장비,8486,KG,키르기스스탄,1-7월,396000,0,0.000396,0.0,-100.0,-0.000396,6252020128,0.0
반도체 제조장비,8486,TZ,탄자니아,1-7월,0,0,0.0,0.0,,0.0,6252020128,0.0
반도체 제조장비,8486,TH,태국,1-7월,7116323,12882482,0.007116323,0.012882482,81.02722431233096,0.005766159,6252020128,0.20605311141442315
반도체 제조장비,8486,TV,투발루,1-7월,0,0,0.0,0.0,,0.0,6252020128,0.0
반도체 제조장비,8486,TR,튀르키예,1-7월,28480,191611,2.848e-05,0.000191611,572.7914325842697,0.000163131,6252020128,0.0030647853985923696
반도체 제조장비,8486,TL,티모르,1-7월,0,0,0.0,0.0,,0.0,6252020128,0.0
반도체 제조장비,8486,PA,파나마,1-7월,0,400,0.0,4e-07,,4e-07,6252020128,6.397932057329423e-06
반도체 제조장비,8486,PK,파키스탄,1-7월,0,158500,0.0,0.0001585,,0.0001585,6252020128,0.002535180577716784
반도체 제조장비,8486,PT,포루투갈,1-7월,1630772,3750902,0.001630772,0.003750902,130.0077509302343,0.00212013,6252020128,0.05999504037425261
반도체 제조장비,8486,PL,폴란드,1-7월,601659,1064193,0.000601659,0.001064193,76.8764366526554,0.000462534,6252020128,0.017021586274713927
반도체 제조장비,8486,FR,프랑스,1-7월,3320115,5935352,0.003320115,0.005935352,78.7694703346119,0.002615237,6252020128,0.09493494708083576
반도체 제조장비,8486,FI,핀란드,1-7월,247824,33014,0.000247824,3.3014e-05,-86.67844922202855,-0.00021481,6252020128,0.0005280533223516839
반도체 제조장비,8486,PH,필리핀,1-7월,13900893,17140124,0.013900893,0.017140124,23.30232309535798,0.003239231,6252020128,0.27415337201550355
반도체 제조장비,8486,HU,헝가리,1-7월,133679,315149,0.000133679,0.000315149,135.75056665594448,0.00018147,6252020128,0.005040754724838275
반도체 제조장비,8486,AU,호주,1-7월,687,1409,6.87e-07,1.409e-06,105.09461426491993,7.22e-07,6252020128,2.253671567194289e-05
반도체 제조장비,8486,HK,홍콩,1-7월,13998312,15199491,0.013998312,0.015199491,8.580884609515781,0.001201179,6252020128,0.24311327680997513
승용차,8703,GH,가나,1-7월,13590554,27255375,0.013590554,0.027255375,100.54646043126718,0.013664821,39962100672,0.06820305875235647
승용차,8703,GA,가봉,1-7월,9082417,8553248,0.009082417,0.008553248,-5.826301523041721,-0.000529169,39962100672,0.02140339936131774
승용차,8703,GY,가이아나,1-7월,262645,670812,0.000262645,0.000670812,155.406346970245,0.000408167,39962100672,0.0016786204646894694
승용차,8703,GM,감비아,1-7월,1058632,2048888,0.001058632,0.002048888,93.5410983231189,0.000990256,39962100672,0.0051270778200996365
승용차,8703,GP,과델로프,1-7월,5673910,6220342,0.00567391,0.006220342,9.630607464693664,0.000546432,39962100672,0.015565603147480104
승용차,8703,GT,과테말라,1-7월,20234876,22517823,0.020234876,0.022517823,11.282238645791542,0.002282947,39962100672,0.05634794623240972
승용차,8703,GU,괌,1-7월,6874607,9773622,0.006874607,0.009773622,42.169901494005416,0.002899015,39962100672,0.02445722781247089
승용차,8703,Z1,국제통화기금,1-7월,0,4369447,0.0,0.004369447,,0.004369447,39962100672,0.010933977259762808
승용차,8703,GD,그레나다,1-7월,508557,596520,0.000508557,0.00059652,17.2965862233732,8.7963e-05,39962100672,0.00149271432174225
승용차,8703,GR,그리스,1-7월,85001701,73035639,0.085001701,0.073035639,-14.077438285617372,-0.011966062,39962100672,0.18276226167252874
승용차,8703,GW,기네비소,1-7월,1642,3672,1.642e-06,3.672e-06,123.62971985383679,2.03e-06,39962100672,9.18870614470184e-06
승용차,8703,GN,기니,1-7월,3548940,5050782,0.00354894,0.005050782,42.3180442611033,0.001501842,39962100672,0.012638930174005844
승용차,8703,ZZ,기타국,1-7월,53643566,46367502,0.053643566,0.046367502,-13.56372169590665,-0.007276064,39962100672,0.1160286902347154
승용차,8703,NG,나이지리아,1-7월,6599139,13245267,0.006599139,0.013245267,100.71204743527903,0.006646128,39962100672,0.033144571424596
승용차,8703,ZA,남아프리카공화국,1-7월,52555464,45306132,0.052555464,0.045306132,-13.793678997867854,-0.007249332,39962100672,0.11337274877480194
승용차,8703,GS,남조지아 & 남샌드위치 군도,1-7월,10981,0,1.0981e-05,0.0,-100.0,-1.0981e-05,39962100672,0.0
승용차,8703,NL,네덜란드,1-7월,489800700,579935869,0.4898007,0.579935869,18.40241735056729,0.090135169,39962100672,1.4512146740232303
승용차,8703,AN,네덜란드 열도,1-7월,75285,130414,7.5285e-05,0.000130414,73.22707046556418,5.5129e-05,39962100672,0.0003263442056522729
승용차,8703,NP,네팔,1-7월,72728,250213,7.2728e-05,0.000250213,244.03943460565392,0.000177485,39962100672,0.0006261257436231705
승용차,8703,NO,노르웨이,1-7월,176482462,190823050,0.176482462,0.19082305,8.125786459166683,0.014340588,39962100672,0.4775100577575563
승용차,8703,NC,뉴 칼레도니아,1-7월,1564575,2730218,0.001564575,0.002730218,74.50221306105492,0.001165643,39962100672,0.006832018222487901
승용차,8703,NZ,뉴질랜드,1-7월,128616641,166327406,0.128616641,0.166327406,29.320284456814584,0.037710765,39962100672,0.41621286970166615
승용차,8703,NE,니제르,1-7월,4017,251819,4.017e-06,0.000251819,6168.8324620363455,0.000247802,39962100672,0.0006301445513760002
승용차,8703,NI,니카라과,1-7월,10685158,6308063,0.010685158,0.006308063,-40.96425153469888,-0.004377095,39962100672,0.015785113629974493
승용차,8703,TW,대만,1-7월,296752227,296511488,0.296752227,0.296511488,-0.08112458074325257,-0.000240739,39962100672,0.7419817352288363
승용차,8703,DK,덴마크,1-7월,184906841,189766005,0.184906841,0.189766005,2.6278984453582233,0.004859164,39962100672,0.4748649390520208
승용차,8703,DM,도미니카,1-7월,219501,1168318,0.000219501,0.001168318,432.26090086149947,0.000948817,39962100672,0.002923565028748847
승용차,8703,DO,도미니카 공화국,1-7월,42600981,57655874,0.042600981,0.057655874,35.339310613527886,0.015054893,39962100672,0.1442763844504235
승용차,8703,DE,독일,1-7월,1127474577,1293414274,1.127474577,1.293414274,14.717821615236293,0.165939697,39962100672,3.2366023113150524
승용차,8703,LA,라오스,1-7월,9654486,4912289,0.009654486,0.004912289,-49.11910380314395,-0.004742197,39962100672,0.012292369313412656
승용차,8703,LR,라이베리아,1-7월,1177668,1346051,0.001177668,0.001346051,14.298002493062567,0.000168383,39962100672,0.0033683189255942422
승용차,8703,LV,라트비아,1-7월,201878,584688,0.000201878,0.000584688,189.6244266339076,0.00038281,39962100672,0.0014631062686093221
승용차,8703,RU,러시아 연방,1-7월,525299687,313783570,0.525299687,0.31378357,-40.26579916846591,-0.211516117,39962100672,0.7852028915483336
승용차,8703,LB,레바논,1-7월,5353070,3637515,0.00535307,0.003637515,-32.048058403869184,-0.001715555,39962100672,0.009102411882337996
승용차,8703,RO,루마니아,1-7월,71652725,38010039,0.071652725,0.038010039,-46.952416673615694,-0.033642686,39962100672,0.09511521757071259
승용차,8703,LU,룩셈부르그,1-7월,0,55987,0.0,5.5987e-05,,5.5987e-05,39962100672,0.00014010024262620425
승용차,8703,RW,르완다,1-7월,10282081,6097979,0.010282081,0.006097979,-40.69314373228532,-0.004184102,39962100672,0.015259405530382023
승용차,8703,LY,리비아,1-7월,139708120,115138623,0.13970812,0.115138623,-17.58630564923499,-0.024569497,39962100672,0.28811954592935973
승용차,8703,LT,리투아니아,1-7월,1983675,3850231,0.001983675,0.003850231,94.09585743632401,0.001866556,39962100672,0.009634706222282548
승용차,8703,MG,마다카스카르,1-7월,8076972,15213272,0.008076972,0.015213272,88.35365530547834,0.0071363,39962100672,0.03806924997478771
승용차,8703,MH,마샬군도,1-7월,1305070,974856,0.00130507,0.000974856,-25.302397572544,-0.000330214,39962100672,0.0024394513391610725
승용차,8703,MK,마세도니아,1-7월,1317021,740717,0.001317021,0.000740717,-43.75814812368216,-0.000576304,39962100672,0.0018535487062595626
승용차,8703,FM,마이크로네시아,1-7월,152262,215155,0.000152262,0.000215155,41.30577557105515,6.2893e-05,39962100672,0.0005383976227024304
승용차,8703,MO,마카오,1-7월,727997,238409,0.000727997,0.000238409,-67.25137603589026,-0.000489588,39962100672,0.0005965877568769667
승용차,8703,MQ,마티니크,1-7월,4314525,7537496,0.004314525,0.007537496,74.7004826719048,0.003222971,39962100672,0.01886161105960391
승용차,8703,MW,말라위,1-7월,0,0,0.0,0.0,,0.0,39962100672,0.0
승용차,8703,MY,말레이시아,1-7월,9710887,61217,0.009710887,6.1217e-05,-99.36960444499046,-0.00964967,39962100672,0.00015318764271792285
승용차,8703,ML,말리,1-7월,408640,19397,0.00040864,1.9397e-05,-95.25327916992951,-0.000389243,39962100672,4.8538489403262973e-05
승용차,8703,YT,메요트,1-7월,1855152,1198696,0.001855152,0.001198696,-35.38556409393947,-0.000656456,39962100672,0.00299958205360281
승용차,8703,MX,멕시코,1-7월,275578189,352616725,0.275578189,0.352616725,27.955237052523053,0.077038536,39962100672,0.8823778506895805
승용차,8703,MA,모로코,1-7월,36901443,31288758,0.036901443,0.031288758,-15.209933660317832,-0.005612685,39962100672,0.07829607921968652
승용차,8703,MU,모리셔스,1-7월,9089191,1743245,0.009089191,0.001743245,-80.82068030036997,-0.007345946,39962100672,0.0043622456544718845
승용차,8703,MR,모리타니,1-7월,605146,1291602,0.000605146,0.001291602,113.43642691185268,0.000686456,39962100672,0.0032320673294959665
승용차,8703,MZ,모잠비크,1-7월,6215926,797466,0.006215926,0.000797466,-87.17060016480248,-0.00541846,39962100672,0.00199555575555305
승용차,8703,ME,몬테네그로,1-7월,3995122,792134,0.003995122,0.000792134,-80.17247032756447,-0.003202988,39962100672,0.0019822131136239783
승용차,8703,MD,몰도바,1-7월,10426405,17955086,0.010426405,0.017955086,72.20783194207398,0.007528681,39962100672,0.04493028569086329
승용차,8703,MV,몰디브,1-7월,0,96019,0.0,9.6019e-05,,9.6019e-05,39962100672,0.0002402751566743263
승용차,8703,MT,몰타,1-7월,5439952,5311063,0.005439952,0.005311063,-2.3693039938587734,-0.000128889,39962100672,0.01329024978839831
승용차,8703,MN,몽골,1-7월,27694774,21727773,0.027694774,0.021727773,-21.54558473739486,-0.005967001,39962100672,0.054370948059854776
승용차,8703,US,미국,1-7월,18178785997,18253779594,18.178785997,18.253779594,0.412533581793495,0.074993597,39962100672,45.67772786476604
승용차,8703,MM,미얀마,1-7월,16225868,37859907,0.016225868,0.037859907,133.33054971234822,0.021634039,39962100672,0.0947395316145807
승용차,8703,VU,바누아투,1-7월,996408,1231808,0.000996408,0.001231808,23.62486049891208,0.0002354,39962100672,0.003082440560646211
승용차,8703,BH,바레인,1-7월,6501333,5986897,0.006501333,0.005986897,-7.912777271984073,-0.000514436,39962100672,0.014981437160020976
승용차,8703,BB,바베이도스,1-7월,2362392,2723763,0.002362392,0.002723763,15.296826267613506,0.000361371,39962100672,0.006815865417976994
승용차,8703,BS,바하마,1-7월,3848838,1155405,0.003848838,0.001155405,-69.98042006444543,-0.002693433,39962100672,0.0028912519126141696
승용차,8703,BD,방글라데시,1-7월,2132538,1416279,0.002132538,0.001416279,-33.587162338959494,-0.000716259,39962100672,0.0035440554329826193
승용차,8703,BM,버뮤다,1-7월,6238609,4857232,0.006238609,0.004857232,-22.142387830364108,-0.001381377,39962100672,0.012154596275774079
승용차,8703,VE,베네주엘라,1-7월,4841926,2062903,0.004841926,0.002062903,-57.394991166738194,-0.002779023,39962100672,0.005162148549026106
승용차,8703,BJ,베닝,1-7월,1176822,375909,0.001176822,0.000375909,-68.0572762915717,-0.000800913,39962100672,0.0009406637631123978
승용차,8703,VN,베트남,1-7월,88953553,74849589,0.088953553,0.074849589,-15.855425134058443,-0.014103964,39962100672,0.18730143746533426
승용차,8703,BE,벨기에,1-7월,336202467,336898198,0.336202467,0.336898198,0.2069381007843596,0.000695731,39962100672,0.8430442652782075
승용차,8703,BY,벨라루스,1-7월,6007278,14507855,0.006007278,0.014507855,141.504638207188,0.008500577,39962100672,0.036304034963219864
승용차,8703,BZ,벨리제,1-7월,97149,0,9.7149e-05,0.0,-100.0,-9.7149e-05,39962100672,0.0
승용차,8703,BQ,보네르 신트외스타티위스,1-7월,0,12336,0.0,1.2336e-05,,1.2336e-05,39962100672,3.0869248093965665e-05
승용차,8703,BA,보스니아-헤르체고비나,1-7월,1225252,367229,0.001225252,0.000367229,-70.02828805829331,-0.000858023,39962100672,0.000918943183227863
승용차,8703,BW,보츠와나,1-7월,206002,0,0.000206002,0.0,-100.0,-0.000206002,39962100672,0.0
승용차,8703,BO,볼리비아,1-7월,4404633,6795502,0.004404633,0.006795502,54.280776627700874,0.002390869,39962100672,0.017004866825635526
승용차,8703,BI,부룬디,1-7월,218404,80945,0.000218404,8.0945e-05,-62.93794985439827,-0.000137459,39962100672,0.0002025544169071053
승용차,8703,BF,부르키나 파소,1-7월,287860,548016,0.00028786,0.000548016,90.37587716250954,0.000260156,39962100672,0.0013713393209681167
승용차,8703,BT,부탄,1-7월,395150,290755,0.00039515,0.000290755,-26.41908136150829,-0.000104395,39962100672,0.0007275768668580567
승용차,8703,MP,북마리아나 군도,1-7월,1000036,1123763,0.001000036,0.001123763,12.372254598834441,0.000123727,39962100672,0.002812071890873795
승용차,8703,BG,불가리아,1-7월,31291843,55300936,0.031291843,0.055300936,76.72636284158783,0.024009093,39962100672,0.13838345599971766
승용차,8703,GF,불령 가이아나,1-7월,1497115,2810431,0.001497115,0.002810431,87.72312080234317,0.001313316,39962100672,0.007032740903856357
승용차,8703,RE,불령 리유니온 코모도 제도,1-7월,9761134,14581503,0.009761134,0.014581503,49.383288867871286,0.004820369,39962100672,0.03648832957927242
승용차,8703,PF,불령 폴리네시아,1-7월,6749296,10279248,0.006749296,0.010279248,52.30103998994857,0.003529952,39962100672,0.025722491628680316
승용차,8703,BR,브라질,1-7월,51111196,40489967,0.051111196,0.040489967,-20.78063092086516,-0.010621229,39962100672,0.10132091736701383
승용차,8703,BN,브루나이,1-7월,18974525,3871675,0.018974525,0.003871675,-79.59540489155856,-0.01510285,39962100672,0.00968836706502955
승용차,8703,WS,사모아,1-7월,509082,1054146,0.000509082,0.001054146,107.06801654743244,0.000545064,39962100672,0.0026378643321385803
승용차,8703,SA,사우디아라비아,1-7월,663450558,505216231,0.663450558,0.505216231,-23.85020633293371,-0.158234327,39962100672,1.2642384221657965
승용차,8703,CY,사이프러스,1-7월,24155720,13839605,0.02415572,0.013839605,-42.70671708398673,-0.010316115,39962100672,0.03463182557291567
승용차,8703,ST,상토메 프린스페,1-7월,2386,0,2.386e-06,0.0,-100.0,-2.386e-06,39962100672,0.0
승용차,8703,SN,세네갈,1-7월,21521557,27510277,0.021521557,0.027510277,27.82661124378687,0.00598872,39962100672,0.06884091811338501
승용차,8703,RS,세르비아,1-7월,1119215,806030,0.001119215,0.00080603,-27.982559204442403,-0.000313185,39962100672,0.0020169860604068697
승용차,8703,SC,세이쉘,1-7월,2464111,1594051,0.002464111,0.001594051,-35.30928598589917,-0.00087006,39962100672,0.003988906922295239
승용차,8703,LC,세인트 루시아,1-7월,753875,929814,0.000753875,0.000929814,23.33795390482507,0.000175939,39962100672,0.0023267395466312086
승용차,8703,MF,세인트 마틴,1-7월,3462645,879305,0.003462645,0.000879305,-74.60597317946251,-0.00258334,39962100672,0.002200347292093424
승용차,8703,BL,세인트 바르탤르미,1-7월,0,97480,0.0,9.748e-05,,9.748e-05,39962100672,0.00024393112063876243
승용차,8703,VC,세인트 빈센트 그레나딘,1-7월,406975,295962,0.000406975,0.000295962,-27.277596903986733,-0.000111013,39962100672,0.0007406067124178231
승용차,8703,KN,세인트 키츠 네비스,1-7월,223892,543033,0.000223892,0.000543033,142.54238650778052,0.000319141,39962100672,0.0013588700065021446
승용차,8703,SX,세인트마틴(생마르탱),1-7월,29946,340530,2.9946e-05,0.00034053,1037.1468643558405,0.000310584,39962100672,0.0008521323811152827
승용차,8703,SO,소말리아,1-7월,332641,9750,0.000332641,9.75e-06,-97.06891213049504,-0.000322891,39962100672,2.439811680578512e-05
승용차,8703,SB,솔로몬 군도,1-7월,530673,330272,0.000530673,0.000330272,-37.76355684197237,-0.000200401,39962100672,0.0008264630598646424
승용차,8703,SD,수단,1-7월,223425,3997925,0.000223425,0.003997925,1689.3812241244266,0.0037745,39962100672,0.010004291398027535
승용차,8703,SR,수리남,1-7월,436146,104258,0.000436146,0.000104258,-76.09561935682088,-0.000331888,39962100672,0.00026089219096795335
승용차,8703,LK,스리랑카,1-7월,2987103,7691102,0.002987103,0.007691102,157.4769601182149,0.004703999,39962100672,0.019245990252431542
승용차,8703,SZ,스와질랜드,1-7월,3575,0,3.575e-06,0.0,-100.0,-3.575e-06,39962100672,0.0
승용차,8703,SE,스웨덴,1-7월,370151499,420739247,0.370151499,0.420739247,13.66676837367069,0.050587748,39962100672,1.0528456710855463
승용차,8703,CH,스위스,1-7월,117931656,133327461,0.117931656,0.133327461,13.054853567052426,0.015395805,39962100672,0.3336347658355651
승용차,8703,ES,스페인,1-7월,769895591,787783881,0.769895591,0.787783881,2.3234695988796794,0.01788829,39962100672,1.971327502190023
승용차,8703,SK,슬로바키아,1-7월,29313671,40365033,0.029313671,0.040365033,37.70036854135397,0.011051362,39962100672,0.10100828615419188
승용차,8703,SI,슬로베니아,1-7월,71741752,59255162,0.071741752,0.059255162,-17.404913668682077,-0.01248659,39962100672,0.14827839628940717
승용차,8703,SY,시리아,1-7월,65205903,87890473,0.065205903,0.087890473,34.789135578722075,0.02268457,39962100672,0.21993456680714907
승용차,8703,SL,시에라 리온,1-7월,124156,251410,0.000124156,0.00025141,102.49524791391474,0.000127254,39962100672,0.0006291210816556345
승용차,8703,SG,싱가포르,1-7월,36513982,15506958,0.036513982,0.015506958,-57.53145192436146,-0.021007024,39962100672,0.03880416129091323
승용차,8703,AE,아랍에미리트 연합,1-7월,304506855,157047922,0.304506855,0.157047922,-48.42548881206632,-0.147458933,39962100672,0.39299215846788005
승용차,8703,AW,아루바,1-7월,4496372,4078154,0.004496372,0.004078154,-9.301232193421715,-0.000418218,39962100672,0.010205054117331263
승용차,8703,AM,아르메니아,1-7월,2800967,1779334,0.002800967,0.001779334,-36.47429619842004,-0.001021633,39962100672,0.0044525537198466525
승용차,8703,AR,아르헨티나,1-7월,39200090,4834882,0.03920009,0.004834882,-87.66614566446148,-0.034365208,39962100672,0.012098668284942356
승용차,8703,AS,아메리칸 사모아,1-7월,1562956,1658348,0.001562956,0.001658348,6.10330681094029,9.5392e-05,39962100672,0.004149801867552835
승용차,8703,IS,아이슬란드,1-7월,26413304,20517610,0.026413304,0.02051761,-22.320925848579943,-0.005895694,39962100672,0.05134267131851742
승용차,8703,HT,아이티,1-7월,0,231252,0.0,0.000231252,,0.000231252,39962100672,0.0005786782879560431
승용차,8703,IE,아일랜드,1-7월,178577630,137368655,0.17857763,0.137368655,-23.076224608871787,-0.041208975,39962100672,0.3437473323224203
승용차,8703,AZ,아제르바이잔,1-7월,62475072,67881472,0.062475072,0.067881472,8.653691507550398,0.0054064,39962100672,0.16986462387739815
승용차,8703,AF,아프카니스탄,1-7월,7492847,2427759,0.007492847,0.002427759,-67.59897806534684,-0.005065088,39962100672,0.006075153605979084
승용차,8703,AG,안티가 바부다,1-7월,1678694,816059,0.001678694,0.000816059,-51.38726891261898,-0.000862635,39962100672,0.0020420823387089435
승용차,8703,AL,알바니아,1-7월,153921526,237231983,0.153921526,0.237231983,54.12528004692469,0.083310457,39962100672,0.593642423723285
승용차,8703,DZ,알제리,1-7월,18205555,52286507,0.018205555,0.052286507,187.20084062254628,0.034080952,39962100672,0.13084023642589757
승용차,8703,AO,앙골라,1-7월,2561682,2952528,0.002561682,0.002952528,15.257397288188002,0.000390846,39962100672,0.0073883203093693455
승용차,8703,AI,앙귈라,1-7월,0,4535,0.0,4.535e-06,,4.535e-06,39962100672,1.1348252278383131e-05
승용차,8703,EE,에스토니아,1-7월,11104205,19064167,0.011104205,0.019064167,71.68421332279078,0.007959962,39962100672,0.047705617771384004
승용차,8703,EC,에쿠아도르,1-7월,34931462,35245434,0.034931462,0.035245434,0.8988229579397489,0.000313972,39962100672,0.08819715031821437
승용차,8703,ET,에티오피아,1-7월,2434876,1450079,0.002434876,0.001450079,-40.445468270252775,-0.000984797,39962100672,0.003628635571242675
승용차,8703,SV,엘살바도르,1-7월,7160084,7850066,0.007160084,0.007850066,9.63650705773842,0.000689982,39962100672,0.01964377714883306
승용차,8703,GB,영국,1-7월,1470317773,1601373163,1.470317773,1.601373163,8.913405823327425,0.13105539,39962100672,4.00722969031011
승용차,8703,VG,영령 버진군도,1-7월,1460465,772963,0.001460465,0.000772963,-47.0741852766071,-0.000687502,39962100672,0.0019342401600564187
승용차,8703,KY,영령 캐이맨 군도,1-7월,3643402,4431210,0.003643402,0.00443121,21.622867858117225,0.000787808,39962100672,0.011088531197021854
승용차,8703,YE,예맨,1-7월,5439618,2368795,0.005439618,0.002368795,-56.45291636287695,-0.003070823,39962100672,0.005927603805021514
승용차,8703,OM,오만,1-7월,26993968,35201522,0.026993968,0.035201522,30.405140881844428,0.008207554,39962100672,0.08808726620486303
승용차,8703,AT,오스트리아,1-7월,110512906,114968239,0.110512906,0.114968239,4.031504700455524,0.004455333,39962100672,0.2876931819566585
승용차,8703,HN,온두라스,1-7월,4428848,7705847,0.004428848,0.007705847,73.9921306849998,0.003276999,39962100672,0.019282887712154754
승용차,8703,WF,왈라스 & 퓨투나 군도,1-7월,13467,0,1.3467e-05,0.0,-100.0,-1.3467e-05,39962100672,0.0
승용차,8703,JO,요르단,1-7월,225148735,184025208,0.225148735,0.184025208,-18.26504910187481,-0.041123527,39962100672,0.4604993353838874
승용차,8703,UG,우간다,1-7월,671780,294228,0.00067178,0.000294228,-56.201732710113426,-0.000377552,39962100672,0.000736267601182825
승용차,8703,UY,우루과이,1-7월,11172934,9820049,0.011172934,0.009820049,-12.108592067222446,-0.001352885,39962100672,0.024573405388772653
승용차,8703,UZ,우즈베키스탄,1-7월,62104673,101679296,0.062104673,0.101679296,63.72245611855971,0.039574623,39962100672,0.2544393169782564
승용차,8703,UA,우크라이나,1-7월,52563603,50372288,0.052563603,0.050372288,-4.168882791387041,-0.002191315,39962100672,0.12605015039986134
승용차,8703,IQ,이라크,1-7월,282301065,204393918,0.282301065,0.204393918,-27.597184941544583,-0.077907147,39962100672,0.5114694036672888
승용차,8703,IR,이란,1-7월,6479527,1519262,0.006479527,0.001519262,-76.55288727093814,-0.004960265,39962100672,0.0038017571009836626
승용차,8703,IL,이스라엘,1-7월,609204571,485970050,0.609204571,0.48597005,-20.228758428012515,-0.123234521,39962100672,1.2160773378475112
승용차,8703,EG,이집트,1-7월,146193111,109641789,0.146193111,0.109641789,-25.002082348463052,-0.036551322,39962100672,0.27436442818638423
승용차,8703,IT,이탈리아,1-7월,403069283,429194021,0.403069283,0.429194021,6.481450981716219,0.026124738,39962100672,1.0740026519694965
승용차,8703,IN,인도,1-7월,23213846,3707494,0.023213846,0.003707494,-84.02895409920441,-0.019506352,39962100672,0.009277525299358717
승용차,8703,ID,인도네시아,1-7월,120234357,37349443,0.120234357,0.037349443,-68.9361311259809,-0.082884914,39962100672,0.09346216132769368
승용차,8703,JP,일본,1-7월,14531802,20634667,0.014531802,0.020634667,41.99661542319391,0.006102865,39962100672,0.051635591355331245
승용차,8703,JM,자마이카,1-7월,8671236,2033063,0.008671236,0.002033063,-76.55394225229253,-0.006638173,39962100672,0.0050874777997456325
승용차,8703,ZM,잠비아,1-7월,9363,48377,9.363e-06,4.8377e-05,416.6826871729147,3.9014e-05,39962100672,0.00012105719966291965
승용차,8703,GQ,적도 기니,1-7월,655787,1254265,0.000655787,0.001254265,91.2610344517351,0.000598478,39962100672,0.0031386363051700587
승용차,8703,GE,조지아,1-7월,30416495,48015613,0.030416495,0.048015613,57.860440527417765,0.017599118,39962100672,0.12015287533080764
승용차,8703,CN,중국,1-7월,196651229,140801455,0.196651229,0.140801455,-28.400419506150154,-0.055849774,39962100672,0.35233747133482024
승용차,8703,CF,중앙아프리카공화국,1-7월,0,0,0.0,0.0,,0.0,39962100672,0.0
승용차,8703,DJ,지부티,1-7월,3031756,1848988,0.003031756,0.001848988,-39.01263822022617,-0.001182768,39962100672,0.004626853866307182
승용차,8703,GI,지브랄타,1-7월,1536185,848654,0.001536185,0.000848654,-44.75574230968276,-0.000687531,39962100672,0.0021236471199688987
승용차,8703,ZW,짐바브웨,1-7월,300452,941159,0.000300452,0.000941159,213.24770678843876,0.000640707,39962100672,0.0023551289451093247
승용차,8703,TD,챠드,1-7월,0,2325,0.0,2.325e-06,,2.325e-06,39962100672,5.818012469071836e-06
승용차,8703,CZ,체코공화국,1-7월,55766159,74588914,0.055766159,0.074588914,33.753006012122874,0.018822755,39962100672,0.18664913191678573
승용차,8703,CL,칠레,1-7월,163075477,198557993,0.163075477,0.198557993,21.75833954482316,0.035482516,39962100672,0.4968657544550014
승용차,8703,CM,카메룬,1-7월,1742505,1570370,0.001742505,0.00157037,-9.878594322541401,-0.000172135,39962100672,0.003929648275723157
승용차,8703,CV,카보 베르데,1-7월,1665829,839878,0.001665829,0.000839878,-49.581979903099295,-0.000825951,39962100672,0.002101686312472738
승용차,8703,KZ,카자흐스탄,1-7월,1098056399,380892543,1.098056399,0.380892543,-65.31211481059817,-0.717163856,39962100672,0.9531344363657981
승용차,8703,QA,카타르,1-7월,25537105,18081041,0.025537105,0.018081041,-29.19698219512352,-0.007456064,39962100672,0.04524547182442972
승용차,8703,KH,캄보디아,1-7월,39415162,37068302,0.039415162,0.037068302,-5.954206150414909,-0.00234686,39962100672,0.0927586422551916
승용차,8703,CA,캐나다,1-7월,3268962574,4216212968,3.268962574,4.216212968,28.97709510454616,0.947250394,39962100672,10.550528868854354
승용차,8703,KE,케냐,1-7월,521402,585234,0.000521402,0.000585234,12.242377282787565,6.3832e-05,39962100672,0.001464472563150446
승용차,8703,KM,코모로스,1-7월,34059,28718,3.4059e-05,2.8718e-05,-15.681611321530287,-5.341e-06,39962100672,7.186308906959354e-05
승용차,8703,CR,코스타리카,1-7월,31692791,33650373,0.031692791,0.033650373,6.176742212448261,0.001957582,39962100672,0.08420571600125516
승용차,8703,CI,코트디봐르,1-7월,6963539,9050304,0.006963539,0.009050304,29.967018207265017,0.002086765,39962100672,0.02264721785844762
승용차,8703,CO,콜롬비아,1-7월,293915034,452842315,0.293915034,0.452842315,54.07252525911961,0.158927281,39962100672,1.1331794559971424
승용차,8703,CG,콩고,1-7월,2904502,4386254,0.002904502,0.004386254,51.01569907681247,0.001481752,39962100672,0.010976034608394072
승용차,8703,CD,콩고민주공화국,1-7월,3520882,3207482,0.003520882,0.003207482,-8.901178738736482,-0.0003134,39962100672,0.008026309793687516
승용차,8703,CU,쿠바,1-7월,6159354,1750614,0.006159354,0.001750614,-71.5779609355137,-0.00440874,39962100672,0.0043806856260351495
승용차,8703,KW,쿠웨이트,1-7월,80657484,39731621,0.080657484,0.039731621,-50.74031691839036,-0.040925863,39962100672,0.09942325436319846
승용차,8703,CW,큐라소,1-7월,5287540,2877480,0.00528754,0.00287748,-45.5799861561331,-0.00241006,39962100672,0.0072005223739805705
